station north_cm_per_year east_cm_per_year up_mm_per_year years lat lon alt cm_per_year angle_from_east rel_mm_north_alon rel_mm_east_alon rel_mm_per_year_alon rel_angle_from_east_alon rel_up_mm_per_year_alon rel_mm_north_bshm rel_mm_east_bshm rel_mm_per_year_bshm rel_angle_from_east_bshm rel_up_mm_per_year_bshm rel_mm_north_csar rel_mm_east_csar rel_mm_per_year_csar rel_angle_from_east_csar rel_up_mm_per_year_csar rel_mm_north_drag rel_mm_east_drag rel_mm_per_year_drag rel_angle_from_east_drag rel_up_mm_per_year_drag rel_mm_north_dsea rel_mm_east_dsea rel_mm_per_year_dsea rel_angle_from_east_dsea rel_up_mm_per_year_dsea rel_mm_north_elat rel_mm_east_elat rel_mm_per_year_elat rel_angle_from_east_elat rel_up_mm_per_year_elat rel_mm_north_elro rel_mm_east_elro rel_mm_per_year_elro rel_angle_from_east_elro rel_up_mm_per_year_elro rel_mm_north_gilb rel_mm_east_gilb rel_mm_per_year_gilb rel_angle_from_east_gilb rel_up_mm_per_year_gilb rel_mm_north_hrmn rel_mm_east_hrmn rel_mm_per_year_hrmn rel_angle_from_east_hrmn rel_up_mm_per_year_hrmn rel_mm_north_jslm rel_mm_east_jslm rel_mm_per_year_jslm rel_angle_from_east_jslm rel_up_mm_per_year_jslm rel_mm_north_kabr rel_mm_east_kabr rel_mm_per_year_kabr rel_angle_from_east_kabr rel_up_mm_per_year_kabr rel_mm_north_katz rel_mm_east_katz rel_mm_per_year_katz rel_angle_from_east_katz rel_up_mm_per_year_katz rel_mm_north_klhv rel_mm_east_klhv rel_mm_per_year_klhv rel_angle_from_east_klhv rel_up_mm_per_year_klhv rel_mm_north_lhav rel_mm_east_lhav rel_mm_per_year_lhav rel_angle_from_east_lhav rel_up_mm_per_year_lhav rel_mm_north_mrav rel_mm_east_mrav rel_mm_per_year_mrav rel_angle_from_east_mrav rel_up_mm_per_year_mrav rel_mm_north_nizn rel_mm_east_nizn rel_mm_per_year_nizn rel_angle_from_east_nizn rel_up_mm_per_year_nizn rel_mm_north_nrif rel_mm_east_nrif rel_mm_per_year_nrif rel_angle_from_east_nrif rel_up_mm_per_year_nrif rel_mm_north_nzrt rel_mm_east_nzrt rel_mm_per_year_nzrt rel_angle_from_east_nzrt rel_up_mm_per_year_nzrt rel_mm_north_ramo rel_mm_east_ramo rel_mm_per_year_ramo rel_angle_from_east_ramo rel_up_mm_per_year_ramo rel_mm_north_slom rel_mm_east_slom rel_mm_per_year_slom rel_angle_from_east_slom rel_up_mm_per_year_slom rel_mm_north_spir rel_mm_east_spir rel_mm_per_year_spir rel_angle_from_east_spir rel_up_mm_per_year_spir rel_mm_north_tela rel_mm_east_tela rel_mm_per_year_tela rel_angle_from_east_tela rel_up_mm_per_year_tela rel_mm_north_yosh rel_mm_east_yosh rel_mm_per_year_yosh rel_angle_from_east_yosh rel_up_mm_per_year_yosh rel_mm_north_yrcm rel_mm_east_yrcm rel_mm_per_year_yrcm rel_angle_from_east_yrcm rel_up_mm_per_year_yrcm
kabr 1.6855427145145507 2.246028164367881 1.3303597195485515 6.779057749303545 33.02281734547923 35.14506017403859 103.40452622063458 2.808148279131078 36.88657279583462 3.49034544106519 -0.6450186222354493 3.549445072260603 100.47018200617353 0.3348186875520335 0.7006806167662916 0.5252218710902756 0.8756776465021594 53.145208437377 0.7498654573250982 1.3532875734858063 1.882543710523521 2.318481847801006 35.710891060491136 0.6226689791655665 -4.772835073790049 -5.759374269159334 7.479996431406573 -140.3512119647367 -2.002275244205998 -17.81267828763735 -18.097033415943507 25.392796739166858 -135.45369365111972 1.8110873815758302 -6.386832981470292 -35.10902509133209 35.68522493129311 -169.68982385623357 1.874230713583063 -19.999679039042604 1.9313299064659173 20.092715019935206 -84.48416192760189 0.8939311120010993 -4.304468053942645 4.03826300937391 5.902204110354911 -46.8276092220607 -0.3150896598234052 -19.960227872965852 5.725896991672608 20.765273730436792 -73.99365099784097 1.0495970607240817 -3.17442546784541 -6.802961914131034 7.507147784346791 -154.98511283874893 -0.1170724434445427 0.0 0.0 0.0 0.0 0.0 -21.347923972206107 1.059912416346398 21.374219804554677 -87.15763078772282 1.851030733998965 -0.5626368523356406 -5.007831224261006 5.039338627070981 -173.58962111326798 -0.37038190512091385 6.716627003528841 -3.7103928005226994 7.673336499770064 118.9170974251093 -0.4937343921931159 -4.571880070907386 -8.747298146062521 9.870020883405918 -152.40564287598622 2.7030831587064386 2.830906431424296 -10.439323912081644 10.816354051381595 164.82757884471724 0.4090868986161179 -11.77312130413033 -22.36352537206652 25.27318049452483 -152.23575228597142 0.6849639335883466 -4.1824975341584025 -0.05834754594613578 4.1829045003871475 -90.79924764008337 0.43477452452738974 -0.2169878246591761 -10.529104324146843 10.5313399710017 -178.81939369428383 0.5652520292150445 3.006974537813778 -8.3897963614179 8.912383455457997 160.28188765065065 -0.2349534064042662 -11.179955983928025 -21.097360371170602 23.876558178129606 -152.07989817322704 -0.7961876765002329 -2.458821704413139 -5.081848398985445 5.645439515605854 -154.18026143542596 -0.08135061018410994 -5.536850725139408 -4.611002125798702 7.2054185552677605 -129.78699971644681 0.24243237459388745 -1.899415031631313 -10.574183184219166 10.743422521515681 -169.81669555362706 -0.03315771140187751
katz 1.8990219542366118 2.235429040204417 -0.5206710144504134 5.99875425231182 32.99524742582718 35.6882851093212 346.9831661451608 2.9331599643493504 40.34827284459319 24.8382694132713 -1.7049310385818472 24.89671498998549 93.92669732746559 -1.5162120464469315 22.0486045889724 -0.5346905452561224 22.05508690302627 91.38918125715493 -1.1011652766738667 22.701211545691912 0.822631294177123 22.71611163664273 87.92466201823969 -1.2283617548333985 16.575088898416055 -6.819286685505732 17.923064550726554 112.36313842578637 -3.853305978204963 3.535245684568755 -19.156945832289907 19.480414155544835 169.5442015872461 -0.03994335242313479 14.961090990735816 -36.16893750767849 39.1411073433983 157.52782353181865 0.02319997958409803 1.3482449331635005 0.8714174901195193 1.6053450849855473 57.12401140693125 -0.9570996219978656 17.04345591826346 2.9783505930275123 17.301732915889588 80.08763162956753 -2.16612039382237 1.3876960992402543 4.66598457532621 4.867968007395768 16.562842036471647 -0.8014336732748834 18.173498504360698 -7.862874330477432 19.801536319813202 113.39601475549345 -1.9681031774435076 21.347923972206107 -1.059912416346398 21.374219804554677 92.84236921227718 -1.851030733998965 0.0 0.0 0.0 0.0 0.0 20.785287119870468 -6.067743640607404 21.65284446772721 106.27384143323616 -2.2214126391198787 28.064550975734946 -4.770305216869097 28.46708333025556 99.64671895627578 -2.3447651261920806 16.77604390129872 -9.807210562408919 19.43237062207612 120.31039158182209 0.8520524247074739 24.178830403630403 -11.499236328428042 26.774022406514888 115.4353442220815 -1.441943835382847 9.574802668075776 -23.423437788412915 25.304827285722403 157.7667204853724 -1.1660668004106183 17.165426438047703 -1.1182599622925338 17.201812990010488 93.7273275120584 -1.4162562094715752 21.13093614754693 -11.589016740493241 24.10024422040445 118.74205495084242 -1.2857787047839204 24.354898510019886 -9.449708777764299 26.12389858765197 111.2062698042691 -2.085984140403231 10.167967988278082 -22.157272787517 24.378931690931196 155.34961937832554 -2.647218410499198 18.889102267792968 -6.141760815331843 19.86251269089304 108.01185011754536 -1.9323813441830748 15.811073247066698 -5.6709145421451 16.797300645294797 109.73124889333305 -1.6085983594050774 19.448508940574794 -11.634095600565564 22.66267152069051 120.88785834861194 -1.8841884454008424
klhv 1.6911690830379071 2.296106476610491 1.7007416246694653 10.82568430563256 31.3780628861128 34.866726084982695 498.0402134517208 2.851693850916665 36.37304792631273 4.052982293400831 4.362812602025556 5.954897083158841 42.891588895615705 0.7052005926729473 1.2633174691019322 5.533053095351281 5.675442501137202 12.86141643739064 1.120247362446012 1.915924425821447 6.890374934784527 7.151785311890039 15.539019621186526 0.9930508842864804 -4.210198221454409 -0.7515430448983285 4.276749468027431 -100.12100440469091 -1.6318933390850843 -17.25004143530171 -13.089202191682503 21.65389441958125 -127.1909543605102 2.181469286696744 -5.824196129134651 -30.101193867071085 30.65947052337377 -169.0493158160337 2.244612618703977 -19.437042186706964 6.939161130726923 20.63856986726594 -70.35307708957664 1.2643130171220132 -3.7418312016070043 9.046094233634916 9.789439290639816 -22.47197010845294 0.055292245297508646 -19.397591020630212 10.733728215933613 22.169336003073326 -61.0418902561811 1.4199789658449955 -2.611788615509769 -1.795130689870028 3.169216617055338 -124.50146171388491 0.25330946167637114 0.5626368523356406 5.007831224261006 5.039338627070981 6.410378886732013 0.37038190512091385 -20.785287119870468 6.067743640607404 21.65284446772721 -73.72615856676386 2.2214126391198787 0.0 0.0 0.0 0.0 0.0 7.279263855864482 1.2974384237383063 7.393985985021041 79.89386604487538 -0.12335248707220203 -4.009243218571745 -3.7394669218015153 5.482485206994291 -133.006016205653 3.073465063827353 3.3935432837599366 -5.431492687820638 6.404471003650594 148.00326257575858 0.7794688037370318 -11.210484451794688 -17.35569414780551 20.661439470571764 -147.1405540077271 1.0553458387092605 -3.619860681822762 4.94948367831487 6.131947491434645 -36.1802919656073 0.8051564296483036 0.34564902767646455 -5.521273099885837 5.532081877002241 176.4177792237156 0.9356339343359583 3.5696113901494186 -3.381965137156895 4.917297394466712 133.4537711480775 0.13542849871664764 -10.617319131592385 -16.089529146909598 19.276939946768813 -146.57957985273904 -0.4258057713793191 -1.8961848520774982 -0.07401717472443892 1.8976289245799223 -92.23539373076885 0.2890312949368039 -4.974213872803768 0.3968290984623035 4.990017734014566 -85.43876049766678 0.6128142797148013 -1.3367781792956723 -5.56635195995816 5.7246178949141315 -166.4959581695255 0.33722419371903634
lhav 1.6183764444792623 2.283132092373108 1.8240941117416674 2.998008172652416 31.377821990416127 34.86630878217195 488.94067104067653 2.7985414892885445 35.330557929181445 -3.226281562463651 3.06537417828725 4.450327131032407 -46.46500462812584 0.8285530797451494 -6.01594638676255 4.235614671612975 7.357448102078904 -54.851981172154076 1.2435998495182141 -5.363339430043035 5.59293651104622 7.748957907902727 -43.799499148212426 1.1164033713586825 -11.48946207731889 -2.0489814686366348 11.670735361791273 -100.11158324213888 -1.5085408520128822 -24.529305291166192 -14.38664061542081 28.436987292336532 -120.391975921647 2.304821773768946 -13.103459984999134 -31.39863229080939 34.02315054947046 -157.34796264379892 2.367965105776179 -26.716306042571446 5.641722706988617 27.305494752208585 -78.0759485126504 1.3876655041942152 -11.021095057471486 7.74865580989661 13.47242380294158 -54.88990797557759 0.17864473236971068 -26.676854876494694 9.436289792195307 28.296610241225856 -70.52000299745133 1.5433314529171973 -9.891052471374252 -3.0925691136083344 10.363247691429697 -107.36254825995745 0.37666194874857317 -6.716627003528841 3.7103928005226994 7.673336499770064 -61.08290257489071 0.4937343921931159 -28.064550975734946 4.770305216869097 28.46708333025556 -80.35328104372421 2.3447651261920806 -7.279263855864482 -1.2974384237383063 7.393985985021041 -100.10613395512462 0.12335248707220203 0.0 0.0 0.0 0.0 0.0 -11.288507074436227 -5.036905345539822 12.361262372004099 -114.0463164378411 3.1968175508995547 -3.885720572104545 -6.7289311115589445 7.7702855976201 -149.99508047413212 0.9028212908092338 -18.48974830765917 -18.653132571543818 26.26423703845543 -135.25203129537226 1.1786983257814625 -10.899124537687243 3.6520452545765636 11.494709662687933 -71.47518729313195 0.9285089167205056 -6.933614828188017 -6.818711523624144 9.724702639570705 -134.52129399449146 1.0589864214081603 -3.709652465715063 -4.679403560895201 5.971460382695722 -141.59396256450108 0.25878098578884967 -17.896582987456867 -17.386967570647904 24.95184009105726 -134.1725100808521 -0.30245328430711704 -9.17544870794198 -1.3714555984627452 9.27737837164298 -98.50107257626503 0.41238378200900594 -12.25347772866825 -0.9006093252760028 12.286529762457052 -94.20358188586444 0.7361667667870033 -8.616042035160154 -6.863790383696466 11.015797691632269 -128.54184949539246 0.46057668079123837
mrav 1.7312615152236246 2.333501145828506 -1.3727234391578873 6.943332169722855 32.449922357495254 35.42161444097434 415.6404950413853 2.9055970181147543 36.572305885960624 8.062225511972576 8.102279523827072 11.430066215386896 44.858027132298304 -2.368264471154405 5.2725606876736775 9.272520017152797 10.666748505224131 29.623521196377528 -1.9532177013813405 5.925167644393192 10.629841856586042 12.169681569794362 29.135681194464663 -2.080414179540872 -0.20095500288266344 2.987923876903187 2.994673940072899 -3.8476750455275206 -4.705358402912437 -13.240798216729965 -9.349735269880988 16.209142081955353 -125.22709230938838 -0.8919957771306086 -1.8149529105629059 -26.36172694526957 26.424131047292974 -176.0615136061778 -0.8288524451233759 -15.427798968135221 10.678628052528438 18.76299757729136 -55.310259144304155 -1.8091520467053395 0.26741201696474093 12.785561155436431 12.788357331816394 1.1981755241818042 -3.0181728185298438 -15.388347802058465 14.473195137735129 21.125213030217648 -46.75536739667917 -1.6534860979823574 1.397454603061976 1.9443362319314872 2.3944357895798 35.70597123604834 -2.8201556021509813 4.571880070907386 8.747298146062521 9.870020883405918 27.594357124013786 -2.7030831587064386 -16.77604390129872 9.807210562408919 19.43237062207612 -59.68960841817792 -0.8520524247074739 4.009243218571745 3.7394669218015153 5.482485206994291 46.993983794346995 -3.073465063827353 11.288507074436227 5.036905345539822 12.361262372004099 65.95368356215891 -3.1968175508995547 0.0 0.0 0.0 0.0 0.0 7.402786502331682 -1.692025766019123 7.593694699681884 102.87470939822418 -2.2939962600903208 -7.201241233222944 -13.616227226003996 15.403230802959579 -152.12689056439257 -2.018119225118092 0.3893825367489834 8.688950600116385 8.697671026843219 2.5659093117737704 -2.268308634179049 4.35489224624821 -1.781806178084322 4.705307612971997 112.25194659414103 -2.1378311294913943 7.578854608721164 0.35750178464462046 7.58728177321484 87.29930546908327 -2.938036565110705 -6.608075913020639 -12.350062225108083 14.00680920967674 -151.85035993573553 -3.499270835206672 2.113058366494247 3.6654497470770764 4.230902682473179 29.962587627029283 -2.7844337688905485 -0.9649706542320224 4.136296020263819 4.247365434099035 -13.131853625331651 -2.460650784112551 2.672465039276073 -1.8268850381566448 3.2372176832572546 124.35633529608891 -2.7362408701083165
nizn 1.6572336502003078 2.3504214034886974 0.9212728209324336 4.115074231503727 30.88431874907086 34.42348154576968 274.112935943529 2.8759179656822647 35.18687437012899 0.6594390096408942 9.794305289846195 9.816479812954608 3.8518438424431496 -0.07426821106408443 -2.1302258146580044 10.96454578317192 11.169562491553037 -10.994632354483626 0.34077855870898033 -1.4776188579384897 12.321867622605165 12.41014823434196 -6.838165353408525 0.2135820805494486 -7.603741505214345 4.67994964292231 8.928539272378655 -58.38854038144992 -2.411362142822116 -20.643584719061646 -7.657709503861865 22.018131276259844 -110.35226665758846 1.4020004829597121 -9.217739412894588 -24.669701179250445 26.335543969273562 -159.511990399595 1.465143814966945 -22.8305854704669 12.370653818547561 25.966684594353584 -61.549142514816396 0.4848442133849814 -7.135374485366941 14.477586921455554 16.14044894402651 -26.23668786807732 -0.7241765584395231 -22.791134304390148 16.165220903754253 27.94190705281089 -54.652809651293595 0.6405101621079636 -6.005331899269706 3.63636199795061 7.020480026360423 -58.804162506923944 -0.5261593420606606 -2.830906431424296 10.439323912081644 10.816354051381595 -15.172421155282755 -0.4090868986161179 -24.178830403630403 11.499236328428042 26.774022406514888 -64.5646557779185 1.441943835382847 -3.3935432837599366 5.431492687820638 6.404471003650594 -31.996737424241413 -0.7794688037370318 3.885720572104545 6.7289311115589445 7.7702855976201 30.00491952586788 -0.9028212908092338 -7.402786502331682 1.692025766019123 7.593694699681884 -77.12529060177582 2.2939962600903208 0.0 0.0 0.0 0.0 0.0 -14.604027735554626 -11.924201459984873 18.85375841998497 -129.2316681858964 0.2758770349722287 -7.0134039655826985 10.380976366135508 12.528068705858662 -34.04302229419798 0.025687625911271827 -3.047894256083472 -0.08978041206519904 3.049216279416273 -91.68724740101749 0.15616513059892656 0.176068106389482 2.0495275506637434 2.0570763619801045 4.910035228339682 -0.6440403050203841 -14.010862415352321 -10.65803645908896 17.60392021071448 -127.26017937897919 -1.2052745751163507 -5.289728135837435 5.357475513096199 7.5288623061187385 -44.63543606996036 -0.49043750880022785 -8.367757156563705 5.828321786282942 10.197484722993385 -55.141963674801765 -0.16665452402223047 -4.730321463055609 -0.1348592721375219 4.732243460254979 -91.63303377007118 -0.4422446100179954
nrif 1.803273927555854 2.469663418088546 0.6453957859602049 7.781131713861338 30.038419652182707 35.03604286617378 457.5267123244703 3.057946084620773 36.13579459848465 15.263466745195519 21.718506749831068 26.545563707032994 35.09901913266325 -0.35014524603631314 12.473801920896621 22.888747243156793 26.06703828061182 28.589292981762917 0.06490152373675162 13.126408877616136 24.24606908259004 27.571261777076657 28.430359775601076 -0.0622949544227801 7.00028623034028 16.60415110290718 18.01948504133416 22.860218178573692 -2.6872391777943445 -6.039556983507022 4.266491956123009 7.394538671796285 -54.76167401205253 1.1261234479874835 5.386288322660038 -12.745499719265574 13.836902290202916 157.09092753520508 1.1892667799947163 -8.226557734912276 24.294855278532435 25.64987807321275 -18.706776861508402 0.2089671784127527 7.4686532501876846 26.401788381440426 27.437842683234077 15.795378978359405 -1.0000535934117518 -8.187106568835523 28.089422363739125 29.25823580973394 -16.249598757524435 0.3646331271357349 8.59869583628492 15.560563457935483 17.77832121470924 28.92483800525951 -0.8020363770328893 11.77312130413033 22.36352537206652 25.27318049452483 27.76424771402858 -0.6849639335883466 -9.574802668075776 23.423437788412915 25.304827285722403 -22.23327951462762 1.1660668004106183 11.210484451794688 17.35569414780551 20.661439470571764 32.8594459922729 -1.0553458387092605 18.48974830765917 18.653132571543818 26.26423703845543 44.74796870462775 -1.1786983257814625 7.201241233222944 13.616227226003996 15.403230802959579 27.87310943560743 2.018119225118092 14.604027735554626 11.924201459984873 18.85375841998497 50.76833181410359 -0.2758770349722287 0.0 0.0 0.0 0.0 0.0 7.590623769971927 22.30517782612038 23.561377868709528 18.793834829530216 -0.2501894090609569 11.556133479471153 11.834421047919674 16.540790263309617 44.31835943052387 -0.11971190437330215 14.780095841944107 13.973729010648617 20.340018081606914 46.60637099022172 -0.9199173399926128 0.5931653202023046 1.2661650008959136 1.3982199063754068 25.10186629268852 -1.4811516100885795 9.314299599717192 17.281676973081073 19.63192644737679 28.323320497152764 -0.7663145437724566 6.236270578990921 17.752523246267813 18.81603444787628 19.355826954735043 -0.4425315589944592 9.873706272499017 11.789342187847351 15.37786281567578 39.946551541098785 -0.7181216449902241
nzrt 1.7273676898561348 2.2466116398273424 0.8955851950211617 10.009788017549983 32.782496425659126 35.33144683385405 411.6931819850579 2.833913018454628 37.55585023558542 7.672842975223593 -0.5866710762893135 7.695238935484232 94.37236899172224 -0.09995583697535626 4.883178150924694 0.5835694170364114 4.91792457426591 83.18512673236194 0.3150909327977085 5.535785107644209 1.9408912564696568 5.866172144376243 70.67891895811516 0.18789445463817678 -0.5903375396316468 -5.701026723213198 5.731509758300109 -174.0881298565927 -2.437049768733388 -13.63018075347895 -18.038685869997373 22.609202004691607 -142.9250029501906 1.3763128570484404 -2.2043354473118892 -35.05067754538595 35.11992441841096 -176.40141046800443 1.4394561890556732 -15.817181504884203 1.989677452412053 15.941833242230576 -82.83029876814415 0.4591565874737096 -0.12197051978424245 4.096610555320046 4.098425899007576 -1.7053932826094584 -0.7498641843507949 -15.77773033880745 5.7842445376187435 16.80459042985271 -69.86665202396873 0.6148225361966918 1.0080720663129927 -6.744614368184898 6.819533141381947 171.49931284938992 -0.5518469679719324 4.1824975341584025 0.05834754594613578 4.1829045003871475 89.20075235991665 -0.43477452452738974 -17.165426438047703 1.1182599622925338 17.201812990010488 -86.2726724879416 1.4162562094715752 3.619860681822762 -4.94948367831487 6.131947491434645 143.8197080343927 -0.8051564296483036 10.899124537687243 -3.6520452545765636 11.494709662687933 108.52481270686806 -0.9285089167205056 -0.3893825367489834 -8.688950600116385 8.697671026843219 -177.43409068822623 2.268308634179049 7.0134039655826985 -10.380976366135508 12.528068705858662 145.95697770580202 -0.025687625911271827 -7.590623769971927 -22.30517782612038 23.561377868709528 -161.2061651704698 0.2501894090609569 0.0 0.0 0.0 0.0 0.0 3.9655097094992264 -10.470756778200707 11.19651797499422 159.2572027527155 0.13047750468765473 7.1894720719721805 -8.331448815471765 11.004614851892539 139.20804671186846 -0.669727930931656 -6.997458449769622 -21.039012825224468 22.172155633050476 -161.60316212788268 -1.2309622010276227 1.7236758297452637 -5.023500853039309 5.310990414841161 161.0617555697351 -0.5161251347114997 -1.3543531909810058 -4.552654579852566 4.749835396029317 -163.43296995081184 -0.1923421499335023 2.2830825025270896 -10.51583563827303 10.76082082763757 167.75067240955894 -0.46793223592926725
ramo 1.6877125927611425 2.3513192076093494 0.765107690333507 13.77988596617316 30.597605712249095 34.76313964186478 886.8289682231843 2.8943178491377197 35.66975051609924 3.7073332657243663 9.884085701911394 10.556489478319758 20.56011652154542 -0.230433341663011 0.9176684414254677 11.054326195237119 11.09235065254853 4.745494654671344 0.18461342811005377 1.5702753981449824 12.411648034670364 12.510586387638114 7.210539573350672 0.057416949950522045 -4.555847249130873 4.769730054987509 6.5959130493711395 -43.686147392742505 -2.5675272734210424 -17.595690462978176 -7.567929091796666 19.154160738789976 -113.2726022973732 1.2458353523607857 -6.169845156811116 -24.57992076718525 25.342444518635734 -165.90921873686997 1.3089786843680185 -19.78269121438343 12.46043423061276 23.379848008468095 -57.79459027291312 0.32867908278605484 -4.087480229283469 14.567367333520753 15.129959869560487 -15.673671072971178 -0.8803416890384497 -19.743240048306674 16.25500131581945 25.573826373508375 -50.53469578312054 0.48434503150903707 -2.9574376431862337 3.726142410015809 4.757160358139441 -38.43901623958257 -0.6823244726595872 0.2169878246591761 10.529104324146843 10.5313399710017 1.1806063057161873 -0.5652520292150445 -21.13093614754693 11.589016740493241 24.10024422040445 -61.257945049157584 1.2857787047839204 -0.34564902767646455 5.521273099885837 5.532081877002241 -3.582220776284416 -0.9356339343359583 6.933614828188017 6.818711523624144 9.724702639570705 45.478706005508535 -1.0589864214081603 -4.35489224624821 1.781806178084322 4.705307612971997 -67.74805340585897 2.1378311294913943 3.047894256083472 0.08978041206519904 3.049216279416273 88.31275259898253 -0.15616513059892656 -11.556133479471153 -11.834421047919674 16.540790263309617 -135.68164056947614 0.11971190437330215 -3.9655097094992264 10.470756778200707 11.19651797499422 -20.74279724728449 -0.13047750468765473 0.0 0.0 0.0 0.0 0.0 3.223962362472954 2.1393079627289424 3.8691823262851868 56.43314800802098 -0.8002054356193107 -10.962968159268849 -10.56825604702376 15.227432703400693 -133.94976685768088 -1.3614397057152774 -2.2418338797539628 5.447255925161398 5.890536160539096 -22.36975715651835 -0.6466026393991544 -5.319862900480232 5.918102198348141 7.957692813246754 -41.95280564710556 -0.322819654621157 -1.6824272069721369 -0.04507886007232287 1.6830310188423403 -91.53481267937389 -0.598409740616922
slom 1.655472969136413 2.32992612798206 1.5653131259528177 2.0835472323182542 31.22818415070982 34.28382368637677 112.70850482676178 2.8581718831089926 35.394781813642204 0.4833709032514122 7.744777739182451 7.759847270368543 3.5713401988397555 0.5697720939562997 -2.3062939210474864 8.915018232508176 9.208503772938023 -14.504297673122457 0.9848188637293644 -1.6536869643279717 10.272340071941422 10.404597595755531 -9.14526508335186 0.8576223855698327 -7.779809611603827 2.6304220922585664 8.212463575337502 -71.31915229522518 -1.767321837801732 -20.81965282545113 -9.707237054525608 22.97146915208233 -114.9974535213457 2.0460407879800964 -9.39380751928407 -26.719228729914192 28.32244346151705 -160.6296107082278 2.1091841199873294 -23.006653576856383 10.321126267883818 25.215704555754137 -65.8382877886872 1.1288845184053655 -7.311442591756423 12.42805937079181 14.41921816522921 -30.468351439888657 -0.08013625341913899 -22.96720241077963 14.115693353090508 26.95821183639978 -58.42502423187512 1.2845504671283479 -6.181400005659188 1.5868344472868667 6.3818296430615895 -75.60242893893337 0.1178809629597235 -3.006974537813778 8.3897963614179 8.912383455457997 -19.718112349349372 0.2349534064042662 -24.354898510019886 9.449708777764299 26.12389858765197 -68.7937301957309 2.085984140403231 -3.5696113901494186 3.381965137156895 4.917297394466712 -46.54622885192253 -0.13542849871664764 3.709652465715063 4.679403560895201 5.971460382695722 38.4060374354989 -0.25878098578884967 -7.578854608721164 -0.35750178464462046 7.58728177321484 -92.70069453091675 2.938036565110705 -0.176068106389482 -2.0495275506637434 2.0570763619801045 -175.08996477166033 0.6440403050203841 -14.780095841944107 -13.973729010648617 20.340018081606914 -133.3936290097783 0.9199173399926128 -7.1894720719721805 8.331448815471765 11.004614851892539 -40.791953288131545 0.669727930931656 -3.223962362472954 -2.1393079627289424 3.8691823262851868 -123.56685199197904 0.8002054356193107 0.0 0.0 0.0 0.0 0.0 -14.186930521741804 -12.707564009752703 19.046027950485932 -131.85154428608206 -0.5612342700959667 -5.465796242226917 3.307947962432456 6.3888534404619834 -58.8173049931048 0.15360279622015627 -8.543825262953186 3.7787942356191984 9.342175121406468 -66.14097686941956 0.47738578099815365 -4.906389569445091 -2.1843868228012653 5.370680068556252 -113.99923440988216 0.2017956950023887
spir 1.797342274353831 2.457001768079587 2.1265473960487844 3.997344230203221 30.613632822693194 35.183952498837236 12.110995575785637 3.0442235363924275 36.186161057995825 14.670301424993216 20.452341748935154 25.1697442759237 35.651572031586184 1.1310063640522663 11.880636600694316 21.62258224226088 24.67155424494154 28.78681554946642 1.5460531338253312 12.533243557413831 22.979904081694123 26.175526464109897 28.608058437649746 1.4188566556657993 6.407120910137976 15.33798610201127 16.62242509451067 22.67170638818082 -1.2060875677057652 -6.632722303709326 3.000326955227095 7.279764212966341 -65.6602745281776 2.607275058076063 4.793123002457733 -14.011664720161487 14.808807391107075 161.11516183575282 2.670418390083296 -8.819723055114581 23.02869027763652 24.659847742275915 -20.956264170102628 1.6901187885013322 6.87548792998538 25.135623380544516 26.059007981961837 15.298217484143901 0.4810980166768277 -8.780271889037827 26.82325736284321 28.223754356902102 -18.125239128987616 1.8457847372243146 8.005530516082615 14.29439845703957 16.383477838741847 29.250862713830042 0.6791152330556902 11.179955983928025 21.097360371170602 23.876558178129606 27.920101826772967 0.7961876765002329 -10.167967988278082 22.157272787517 24.378931690931196 -24.650380621674465 2.647218410499198 10.617319131592385 16.089529146909598 19.276939946768813 33.42042014726098 0.4258057713793191 17.896582987456867 17.386967570647904 24.95184009105726 45.82748991914792 0.30245328430711704 6.608075913020639 12.350062225108083 14.00680920967674 28.149640064264485 3.499270835206672 14.010862415352321 10.65803645908896 17.60392021071448 52.73982062102082 1.2052745751163507 -0.5931653202023046 -1.2661650008959136 1.3982199063754068 -154.8981337073115 1.4811516100885795 6.997458449769622 21.039012825224468 22.172155633050476 18.39683787211732 1.2309622010276227 10.962968159268849 10.56825604702376 15.227432703400693 46.050233142319094 1.3614397057152774 14.186930521741804 12.707564009752703 19.046027950485932 48.148455713917954 0.5612342700959667 0.0 0.0 0.0 0.0 0.0 8.721134279514885 16.01551197218516 18.236085294068346 28.570190503817315 0.714837066316123 5.643105258788617 16.486358245371903 17.425402295399376 18.895530425170044 1.0386200510941204 9.280540952296711 10.523177186951438 14.03088373821234 41.40953331043708 0.7630299650983554
